ANCIENNETE,REVENU_MENSUEL,NB_AFFAIRE,nbr_aff_payante,nbr_aff_gratuite,NB_RPA,NB_AFFAIRE_PP,NB_AFFAIRE_AUTO,NB_AFFAIRE_EDM,NB_aff_digital,NB_CPL,TYPE_CLIENT,CSP_MKT,PHASE_RELATION
124,6231.818675829655,5,3,4,0,4,2,2,1,2,INACTIF,OUVRIER,FIDELISE
166,5695.827475217284,2,9,1,2,5,4,3,1,0,INACTIF,OUVRIER,FIDELISE
231,3701.974889231398,6,3,1,3,6,3,0,2,0,INACTIF,OUVRIER,NOUVEAU
178,7230.489900687884,6,7,1,4,3,0,0,1,0,ACTIF,OUVRIER,NOUVEAU
63,7119.913626705014,3,2,1,3,3,1,1,0,1,INACTIF,ETUDIANT,RISQUE
229,3223.8833626894657,4,2,0,0,4,4,4,2,0,INACTIF,CADRE,RISQUE
116,6228.959455692982,5,7,1,4,3,2,0,1,0,INACTIF,ETUDIANT,NOUVEAU
191,6805.647751039571,7,2,3,1,5,0,4,1,0,ACTIF,OUVRIER,NOUVEAU
62,7264.227544151014,6,1,1,2,7,0,3,0,3,INACTIF,ETUDIANT,FIDELISE
227,5350.020761745559,3,4,3,3,0,1,2,2,2,INACTIF,CADRE,RISQUE
7,3784.8648517077118,6,2,2,4,1,4,4,2,3,INACTIF,ETUDIANT,RISQUE
155,4495.76764027191,3,5,4,2,0,2,3,0,1,ACTIF,ETUDIANT,FIDELISE
92,3485.5002830880767,6,6,1,3,6,2,3,1,1,ACTIF,CADRE,RISQUE
214,5397.878669770035,2,2,3,0,3,2,3,1,1,INACTIF,OUVRIER,NOUVEAU
14,5006.229206862619,3,8,3,0,5,2,1,2,3,INACTIF,OUVRIER,NOUVEAU
199,9790.072841537414,4,9,4,0,5,1,1,2,2,ACTIF,OUVRIER,NOUVEAU
229,7289.354284876264,11,0,2,1,3,1,4,1,0,INACTIF,CADRE,NOUVEAU
86,7439.096133778194,5,6,1,0,6,4,3,0,1,INACTIF,ETUDIANT,FIDELISE
133,6442.704981655457,4,3,3,0,6,3,4,0,1,ACTIF,OUVRIER,RISQUE
183,4765.364706662964,3,6,1,0,7,1,0,1,3,ACTIF,CADRE,FIDELISE
130,4949.220082363852,2,8,0,4,3,2,4,0,0,INACTIF,CADRE,FIDELISE
62,5132.261400366759,7,8,3,2,3,4,2,2,0,ACTIF,CADRE,NOUVEAU
219,5876.466545402268,4,0,2,1,4,2,3,1,3,INACTIF,OUVRIER,FIDELISE
149,6278.339620446896,1,9,4,3,5,1,4,0,3,ACTIF,CADRE,FIDELISE
230,5501.417255361044,0,3,3,1,1,4,1,0,3,ACTIF,OUVRIER,FIDELISE
79,4918.8030453137335,6,6,0,2,7,2,2,2,2,INACTIF,ETUDIANT,NOUVEAU
149,4311.768739024031,5,9,4,0,4,3,4,2,1,ACTIF,CADRE,FIDELISE
138,2714.702484433493,5,5,2,0,4,0,4,1,1,ACTIF,CADRE,NOUVEAU
215,8066.758330093302,9,8,1,3,5,0,4,2,1,INACTIF,OUVRIER,NOUVEAU
58,9911.059136530828,1,6,1,1,6,2,1,2,2,INACTIF,OUVRIER,RISQUE
120,7898.673561856502,2,2,3,1,7,0,4,1,3,INACTIF,OUVRIER,FIDELISE
167,2981.8687481385077,5,6,4,3,3,3,0,0,1,INACTIF,ETUDIANT,NOUVEAU
133,7074.033139281783,4,9,0,1,0,3,0,2,1,ACTIF,OUVRIER,RISQUE
65,7547.552603241633,5,4,0,1,5,2,0,1,1,INACTIF,CADRE,RISQUE
13,4693.124602757284,8,1,2,1,0,3,4,2,2,INACTIF,ETUDIANT,RISQUE
213,6477.854479278058,7,9,4,3,2,0,2,2,3,ACTIF,OUVRIER,NOUVEAU
218,4587.393934954761,5,2,4,3,5,2,1,0,1,INACTIF,OUVRIER,NOUVEAU
237,8557.85798962748,6,5,1,2,7,0,0,2,1,ACTIF,CADRE,FIDELISE
213,6230.741844430628,4,5,2,1,1,3,0,2,2,ACTIF,CADRE,NOUVEAU
181,3665.6890172579033,4,6,2,2,5,3,2,2,3,ACTIF,OUVRIER,FIDELISE
82,6839.616196018676,5,5,2,4,7,4,0,0,3,ACTIF,ETUDIANT,NOUVEAU
229,7617.561346980495,5,8,4,4,2,1,1,2,1,INACTIF,OUVRIER,RISQUE
173,5896.263302271751,3,4,1,1,4,1,2,1,0,ACTIF,ETUDIANT,NOUVEAU
160,6458.883383486536,6,4,2,0,2,2,3,1,2,INACTIF,CADRE,FIDELISE
164,5360.493141542404,8,7,1,4,6,0,1,0,0,INACTIF,CADRE,FIDELISE
209,3231.4390937075327,3,7,2,0,2,1,1,0,0,ACTIF,ETUDIANT,RISQUE
227,5196.532483158984,6,0,4,2,5,2,4,0,1,ACTIF,ETUDIANT,RISQUE
188,6546.079265927116,3,2,1,1,2,3,3,2,1,INACTIF,CADRE,RISQUE
139,5243.946264033524,8,5,3,2,1,1,3,0,1,ACTIF,ETUDIANT,FIDELISE
191,7101.530853479182,3,5,2,2,5,0,2,1,2,ACTIF,CADRE,NOUVEAU
149,4715.636877604831,11,0,4,3,0,4,0,1,2,INACTIF,OUVRIER,NOUVEAU
52,4846.818345098345,8,1,1,1,0,4,3,2,2,ACTIF,ETUDIANT,FIDELISE
183,7162.239995987809,10,9,0,3,2,1,2,2,0,INACTIF,ETUDIANT,FIDELISE
117,5943.705033606089,7,6,4,2,5,4,3,2,2,ACTIF,CADRE,FIDELISE
26,4676.556837688817,9,0,4,0,7,2,1,2,3,ACTIF,ETUDIANT,FIDELISE
196,7567.610752017248,7,9,0,1,1,0,3,1,2,INACTIF,ETUDIANT,NOUVEAU
34,4122.528564098944,8,4,0,1,0,3,0,1,1,ACTIF,OUVRIER,RISQUE
52,4046.102081965302,8,0,3,4,3,0,2,0,0,INACTIF,CADRE,NOUVEAU
112,1000.0,4,5,3,0,5,3,0,2,2,ACTIF,ETUDIANT,FIDELISE
82,4392.062902845106,5,6,3,0,6,4,4,1,1,INACTIF,OUVRIER,RISQUE
232,8117.433357844565,6,7,4,2,5,2,0,1,1,ACTIF,OUVRIER,NOUVEAU
227,1355.4146276551219,5,2,4,2,7,3,0,0,3,INACTIF,OUVRIER,FIDELISE
233,3596.159719541565,2,2,4,2,6,4,2,1,3,INACTIF,ETUDIANT,FIDELISE
221,6378.13711178034,5,0,3,4,7,3,1,1,2,ACTIF,CADRE,FIDELISE
180,1010.2664522145442,3,2,1,0,0,1,3,2,0,INACTIF,OUVRIER,NOUVEAU
157,4478.602772980471,7,4,4,3,0,0,3,0,0,INACTIF,ETUDIANT,NOUVEAU
166,7781.726431221492,1,5,4,0,1,2,2,2,2,ACTIF,CADRE,NOUVEAU
42,9586.051603697979,1,2,4,3,1,4,2,2,2,ACTIF,CADRE,FIDELISE
21,6080.493131334065,3,3,3,1,0,2,1,0,2,INACTIF,OUVRIER,NOUVEAU
42,3647.065963517766,2,4,2,3,3,0,1,0,0,INACTIF,ETUDIANT,RISQUE
141,3579.742522703435,5,4,3,1,3,3,4,2,3,INACTIF,OUVRIER,RISQUE
113,5789.815938661808,0,8,2,2,6,3,3,2,0,ACTIF,CADRE,FIDELISE
105,6061.926642330198,4,7,3,0,2,2,3,2,1,ACTIF,ETUDIANT,RISQUE
192,9215.857520116499,4,0,1,2,2,3,4,2,3,INACTIF,OUVRIER,FIDELISE
17,7441.609705074406,3,1,1,0,0,3,2,0,1,ACTIF,CADRE,NOUVEAU
120,5668.212975776981,2,4,4,3,0,3,3,1,0,INACTIF,ETUDIANT,FIDELISE
137,4829.585493481162,5,2,3,0,0,1,0,0,1,ACTIF,ETUDIANT,FIDELISE
169,11529.42341860442,5,6,2,3,5,4,2,1,0,ACTIF,OUVRIER,NOUVEAU
129,6753.189599991791,3,5,2,0,3,4,2,0,3,INACTIF,OUVRIER,FIDELISE
130,4162.49657284491,2,1,1,1,4,0,1,2,3,ACTIF,CADRE,FIDELISE
60,5050.754152817045,6,7,4,3,2,3,4,1,3,ACTIF,OUVRIER,RISQUE
48,3745.0905199937997,2,4,2,2,2,2,2,0,1,ACTIF,ETUDIANT,FIDELISE
29,1000.0,7,5,3,2,4,3,1,0,2,INACTIF,OUVRIER,RISQUE
97,6125.301982414645,5,7,4,2,0,0,0,0,3,ACTIF,ETUDIANT,FIDELISE
10,9064.90843311463,10,5,3,2,7,3,0,2,0,INACTIF,CADRE,NOUVEAU
58,2238.885595505392,2,9,3,1,2,1,3,0,1,ACTIF,OUVRIER,NOUVEAU
188,5610.525191758035,6,2,1,1,3,0,4,0,3,INACTIF,ETUDIANT,RISQUE
232,4086.190441724806,6,6,3,4,4,4,4,2,2,ACTIF,CADRE,FIDELISE
21,6543.005051139705,6,3,0,4,3,4,1,1,3,ACTIF,ETUDIANT,FIDELISE
28,5155.3396865508685,4,5,4,4,5,1,3,1,1,ACTIF,CADRE,FIDELISE
203,2779.8906911647978,6,5,0,4,0,4,4,2,1,INACTIF,OUVRIER,RISQUE
34,3537.7925721005286,6,4,3,0,2,1,3,1,2,ACTIF,CADRE,RISQUE
8,3839.3989360315845,2,0,3,3,6,4,1,0,2,INACTIF,ETUDIANT,RISQUE
187,8188.636415974415,3,7,1,2,3,4,3,0,0,INACTIF,ETUDIANT,RISQUE
214,8086.518553860302,3,9,1,0,4,3,2,1,3,INACTIF,CADRE,RISQUE
200,4877.304225774605,6,1,1,1,6,0,2,1,1,ACTIF,OUVRIER,RISQUE
177,7955.606866902694,2,3,1,2,7,4,2,1,2,ACTIF,ETUDIANT,NOUVEAU
79,5153.632321207651,5,2,2,3,7,0,2,2,1,ACTIF,OUVRIER,NOUVEAU
145,4846.674483099626,3,5,1,3,0,0,0,1,2,ACTIF,CADRE,FIDELISE
188,5614.23568110235,8,0,3,1,2,4,0,2,0,INACTIF,CADRE,FIDELISE
87,6069.650557247272,3,8,3,2,2,0,4,1,3,INACTIF,ETUDIANT,RISQUE
88,4389.110414269997,7,4,4,4,6,1,0,2,2,ACTIF,ETUDIANT,NOUVEAU
173,5543.731484364445,2,4,0,2,0,2,3,2,1,INACTIF,OUVRIER,RISQUE
211,7074.645011293047,4,3,2,2,0,1,3,0,1,INACTIF,CADRE,NOUVEAU
69,5759.079278412094,3,3,2,3,0,4,0,1,0,INACTIF,OUVRIER,NOUVEAU
160,5585.56580424864,6,0,4,1,5,1,3,0,0,ACTIF,OUVRIER,NOUVEAU
172,6488.36042856159,5,8,4,2,3,2,4,0,2,INACTIF,OUVRIER,NOUVEAU
193,6833.412121717219,2,8,1,0,1,1,1,2,3,ACTIF,CADRE,RISQUE
87,5374.768362774155,12,3,4,0,5,0,0,2,2,ACTIF,CADRE,RISQUE
101,4551.637885843702,1,9,2,1,2,4,2,2,1,ACTIF,OUVRIER,RISQUE
8,5878.406606948471,4,9,0,4,6,0,3,2,2,INACTIF,OUVRIER,NOUVEAU
77,2312.072540353401,6,3,0,2,3,0,3,0,0,INACTIF,OUVRIER,FIDELISE
200,5079.35600899229,4,6,2,2,7,4,1,2,2,ACTIF,CADRE,RISQUE
87,1000.0,7,3,1,3,4,4,4,0,0,INACTIF,CADRE,RISQUE
43,2148.416433126999,5,0,0,2,2,3,3,0,1,ACTIF,CADRE,FIDELISE
129,1847.6283011665787,4,8,0,4,5,2,2,1,3,ACTIF,OUVRIER,RISQUE
109,7594.703484906102,7,1,1,2,7,0,1,1,2,ACTIF,CADRE,RISQUE
179,5527.96363193865,7,4,0,2,7,0,3,2,0,ACTIF,OUVRIER,NOUVEAU
152,2975.9019535673306,2,3,3,3,1,4,2,0,2,INACTIF,ETUDIANT,FIDELISE
227,6482.132086890713,5,7,2,0,4,4,3,0,0,ACTIF,OUVRIER,FIDELISE
152,7477.308958733037,3,5,0,0,2,1,2,0,0,ACTIF,CADRE,FIDELISE
17,6516.971112294747,4,6,0,4,6,0,1,1,0,INACTIF,ETUDIANT,RISQUE
133,5122.579743014828,5,1,1,1,1,0,4,0,2,INACTIF,ETUDIANT,FIDELISE
148,5964.973236838734,7,3,0,1,0,4,0,0,0,INACTIF,ETUDIANT,NOUVEAU
21,7302.993066285464,6,3,1,3,1,0,0,0,2,ACTIF,ETUDIANT,FIDELISE
232,4561.508324674688,3,1,2,2,2,2,4,1,0,ACTIF,OUVRIER,FIDELISE
58,5559.733846515651,6,9,3,3,1,3,3,2,3,ACTIF,OUVRIER,NOUVEAU
159,4985.613910787138,3,3,4,0,5,4,1,2,0,INACTIF,CADRE,RISQUE
110,2273.1682946950286,4,8,2,4,2,4,2,2,2,ACTIF,CADRE,NOUVEAU
228,7333.136361288603,5,7,0,1,2,0,1,1,2,INACTIF,CADRE,NOUVEAU
139,9614.54372998802,4,0,3,2,6,3,4,1,2,INACTIF,CADRE,FIDELISE
180,3752.4107575176204,5,7,4,1,1,3,3,2,1,ACTIF,ETUDIANT,FIDELISE
143,7425.360469772599,4,8,4,0,1,4,3,2,3,ACTIF,CADRE,FIDELISE
211,3816.0124404767985,9,7,0,2,5,4,4,1,3,INACTIF,CADRE,FIDELISE
135,5765.57563015413,6,9,4,0,4,4,1,2,3,INACTIF,OUVRIER,NOUVEAU
28,8516.024547579553,1,0,4,1,7,2,0,0,1,INACTIF,ETUDIANT,RISQUE
51,4459.122029215778,5,7,2,1,4,0,1,1,1,ACTIF,CADRE,RISQUE
235,5470.627171216253,7,4,2,0,3,2,3,2,3,INACTIF,ETUDIANT,FIDELISE
186,1896.9940069838467,2,8,4,2,2,4,3,2,0,INACTIF,CADRE,FIDELISE
5,4171.591312107537,4,8,1,0,7,3,4,1,0,ACTIF,ETUDIANT,FIDELISE
5,1687.4553559985884,4,5,0,2,4,0,1,1,3,INACTIF,ETUDIANT,RISQUE
94,6358.356239749997,2,2,1,3,6,0,0,0,0,ACTIF,OUVRIER,NOUVEAU
96,7163.275117903155,4,6,1,3,7,4,1,1,2,INACTIF,CADRE,NOUVEAU
8,5056.730226858391,6,2,4,2,7,4,3,1,1,INACTIF,CADRE,RISQUE
64,6071.773934513585,3,6,0,0,3,4,1,0,3,ACTIF,ETUDIANT,NOUVEAU
138,4848.539089499105,4,7,1,2,5,4,3,2,0,ACTIF,CADRE,RISQUE
38,6981.090731748873,2,4,2,1,2,4,3,1,3,INACTIF,OUVRIER,NOUVEAU
111,5758.923870250398,6,4,2,0,5,4,2,2,3,ACTIF,ETUDIANT,NOUVEAU
224,1528.6732883928817,3,3,0,2,6,0,0,0,2,ACTIF,ETUDIANT,FIDELISE
112,7379.961636185641,4,2,1,1,7,2,4,1,1,INACTIF,OUVRIER,RISQUE
220,4720.914410833693,4,7,3,4,3,3,0,0,1,INACTIF,CADRE,RISQUE
81,2959.241057583191,4,5,3,1,4,4,1,2,3,INACTIF,ETUDIANT,FIDELISE
223,4622.132055311994,4,5,0,2,3,3,2,0,2,ACTIF,ETUDIANT,FIDELISE
136,1695.8607029071209,6,1,0,0,1,0,3,1,0,ACTIF,CADRE,RISQUE
104,3000.2213775219134,4,3,3,0,5,3,0,1,1,INACTIF,CADRE,RISQUE
153,5785.899220230777,7,4,1,3,3,0,3,2,3,ACTIF,OUVRIER,FIDELISE
73,5953.423372681133,4,9,1,2,5,1,3,2,0,INACTIF,ETUDIANT,RISQUE
194,6112.877668510337,3,4,4,1,7,2,2,2,3,ACTIF,OUVRIER,FIDELISE
207,5506.419735526995,2,2,0,1,0,1,0,2,0,INACTIF,CADRE,RISQUE
178,4114.269753055976,4,9,1,2,0,0,2,1,0,ACTIF,CADRE,FIDELISE
195,5391.081721078869,3,4,3,1,3,1,3,1,0,ACTIF,CADRE,RISQUE
49,4625.585106104229,1,4,3,4,0,0,0,1,0,INACTIF,OUVRIER,RISQUE
36,2248.4368038496323,4,1,2,3,3,1,3,0,0,ACTIF,OUVRIER,NOUVEAU
126,3955.170017978824,5,4,1,0,5,0,3,0,0,ACTIF,CADRE,RISQUE
68,7279.082462338049,5,2,4,1,7,2,0,2,2,INACTIF,OUVRIER,FIDELISE
78,8676.58830410989,4,2,4,4,6,2,4,2,0,INACTIF,ETUDIANT,NOUVEAU
105,6802.550088237377,3,4,0,2,6,2,2,2,0,INACTIF,OUVRIER,FIDELISE
169,8587.395521984829,3,8,2,1,3,0,1,1,1,ACTIF,OUVRIER,FIDELISE
217,5670.777220269916,6,1,3,2,3,3,3,0,1,ACTIF,ETUDIANT,FIDELISE
122,8984.752169405077,1,8,3,4,7,1,2,2,0,ACTIF,OUVRIER,FIDELISE
119,9608.976880657161,5,2,0,4,0,1,2,2,3,INACTIF,OUVRIER,RISQUE
190,2033.061003927624,4,6,4,0,2,1,0,1,1,INACTIF,ETUDIANT,FIDELISE
114,5942.986614265666,6,0,4,2,3,1,0,0,2,INACTIF,OUVRIER,NOUVEAU
10,5672.860378175084,6,0,3,3,3,2,0,2,2,ACTIF,OUVRIER,NOUVEAU
149,4651.792368831802,8,7,0,0,1,3,2,2,2,INACTIF,OUVRIER,FIDELISE
164,6483.831076302773,4,8,1,2,1,1,0,2,1,ACTIF,OUVRIER,RISQUE
140,5582.250137283754,1,2,2,2,4,3,1,2,2,ACTIF,ETUDIANT,NOUVEAU
91,4029.102159215913,7,5,4,4,0,0,2,0,2,ACTIF,ETUDIANT,RISQUE
232,5446.789789926037,9,2,4,4,2,0,0,0,3,INACTIF,OUVRIER,NOUVEAU
2,7909.18915873678,2,5,4,2,6,1,3,2,3,ACTIF,OUVRIER,FIDELISE
118,5865.0761937653515,5,6,1,4,3,4,2,1,1,ACTIF,ETUDIANT,NOUVEAU
13,6753.909496512265,6,4,1,2,6,2,4,2,0,INACTIF,ETUDIANT,FIDELISE
181,4945.8937994418175,2,2,2,2,3,1,4,1,3,INACTIF,CADRE,RISQUE
160,6404.128020303229,10,7,4,0,0,2,2,2,0,INACTIF,ETUDIANT,NOUVEAU
95,3081.57093903364,5,4,3,0,4,1,2,2,3,INACTIF,OUVRIER,NOUVEAU
144,4500.559001160415,2,0,4,3,4,2,4,1,3,ACTIF,ETUDIANT,FIDELISE
32,5294.662782868144,5,8,2,0,1,4,3,2,3,ACTIF,OUVRIER,RISQUE
32,2947.3281587469246,7,2,2,1,6,4,3,0,3,INACTIF,ETUDIANT,FIDELISE
124,3839.5665622154556,5,1,3,1,0,0,3,1,0,ACTIF,ETUDIANT,FIDELISE
226,6126.223537147784,5,2,1,4,4,1,1,0,1,INACTIF,ETUDIANT,RISQUE
11,5759.663832576065,3,6,3,1,4,4,1,1,0,ACTIF,OUVRIER,FIDELISE
10,7112.730849315418,7,9,2,0,6,4,3,0,2,INACTIF,ETUDIANT,FIDELISE
15,4298.977963629672,2,7,3,3,2,1,4,2,0,INACTIF,ETUDIANT,RISQUE
17,5615.204452010483,11,1,4,2,1,1,1,2,2,ACTIF,CADRE,NOUVEAU
168,4156.265178232344,6,6,2,3,1,0,0,1,0,ACTIF,CADRE,RISQUE
146,6912.257098218653,5,4,1,0,1,4,1,0,0,ACTIF,ETUDIANT,RISQUE
183,7881.492232050496,6,8,1,0,5,2,4,2,3,ACTIF,ETUDIANT,RISQUE
201,6466.649654505605,4,6,3,0,4,1,4,0,0,INACTIF,OUVRIER,FIDELISE
153,7622.388552553166,4,0,3,4,3,1,2,0,3,ACTIF,OUVRIER,RISQUE
232,5564.999725775724,5,0,3,1,5,1,4,1,1,ACTIF,CADRE,FIDELISE
59,7111.187669990351,5,5,4,0,7,1,3,2,0,INACTIF,OUVRIER,RISQUE
78,5650.83548522492,1,8,1,2,4,4,4,1,3,ACTIF,ETUDIANT,RISQUE
124,3450.1438668284645,7,0,2,1,4,2,1,1,2,INACTIF,CADRE,FIDELISE
217,5993.442777397213,9,2,2,1,6,0,1,2,3,ACTIF,OUVRIER,FIDELISE
114,3509.4066124189812,6,4,1,4,7,3,1,0,2,ACTIF,OUVRIER,NOUVEAU
22,10178.25790313782,6,3,3,3,7,4,4,1,0,INACTIF,ETUDIANT,NOUVEAU
158,4831.8236824493315,3,0,0,1,0,4,3,2,1,INACTIF,OUVRIER,FIDELISE
212,6790.075710897994,6,9,3,1,6,3,3,0,0,INACTIF,OUVRIER,NOUVEAU
213,5475.1735609488105,8,3,1,0,1,3,2,0,0,INACTIF,CADRE,FIDELISE
172,3032.7731519281883,8,3,4,2,1,1,0,0,3,ACTIF,OUVRIER,NOUVEAU
32,1702.953939870857,8,9,3,0,6,2,3,1,2,ACTIF,ETUDIANT,NOUVEAU
179,6998.027910148262,6,3,2,2,2,4,1,1,1,ACTIF,OUVRIER,FIDELISE
174,8598.681853542119,4,2,4,1,1,4,2,2,2,ACTIF,ETUDIANT,RISQUE
113,4030.392585579283,3,6,1,2,4,0,3,0,1,INACTIF,ETUDIANT,FIDELISE
120,2186.6149608808196,5,0,0,0,0,3,3,0,0,INACTIF,CADRE,NOUVEAU
149,4849.674535156751,5,1,3,0,2,3,0,2,3,INACTIF,OUVRIER,NOUVEAU
227,3625.7659095225335,3,0,4,3,4,4,0,0,2,INACTIF,ETUDIANT,FIDELISE
122,4199.368640275814,4,3,4,4,4,3,0,0,0,ACTIF,ETUDIANT,NOUVEAU
32,6720.74739945057,6,4,2,3,7,1,3,2,0,ACTIF,ETUDIANT,FIDELISE
222,5399.073905194324,4,9,3,1,5,0,3,2,3,INACTIF,ETUDIANT,NOUVEAU
119,3840.984882235965,6,4,0,2,2,4,1,1,2,ACTIF,CADRE,NOUVEAU
39,6677.00157252239,3,1,4,0,5,0,4,1,0,INACTIF,ETUDIANT,RISQUE
12,6833.744690151582,3,2,2,0,7,1,0,1,3,ACTIF,ETUDIANT,FIDELISE
233,4825.88502791075,4,3,3,0,4,0,1,2,1,INACTIF,CADRE,RISQUE
175,5775.83304183612,5,9,3,0,4,3,1,1,0,ACTIF,CADRE,RISQUE
18,6541.003766153949,3,5,0,1,7,4,2,0,1,ACTIF,CADRE,NOUVEAU
149,6352.206261966794,9,5,2,4,5,0,1,1,0,ACTIF,ETUDIANT,FIDELISE
141,5581.228173931066,3,1,0,3,7,2,0,1,3,INACTIF,ETUDIANT,NOUVEAU
149,8365.172236450591,4,1,4,3,0,4,4,1,1,INACTIF,OUVRIER,FIDELISE
126,6665.361626030372,5,8,1,0,0,0,1,2,3,INACTIF,OUVRIER,RISQUE
136,4598.641967004534,1,1,1,0,5,4,3,0,2,ACTIF,OUVRIER,NOUVEAU
46,4610.661864602191,2,1,0,2,0,0,3,2,0,ACTIF,CADRE,NOUVEAU
104,4383.827299726652,5,2,0,0,1,0,1,0,2,ACTIF,OUVRIER,RISQUE
238,6764.241894455623,6,8,1,3,2,3,0,1,2,ACTIF,OUVRIER,RISQUE
135,4254.504879996187,3,5,4,2,0,0,4,1,1,ACTIF,CADRE,FIDELISE
151,4650.201821594386,5,5,0,2,4,2,4,0,0,ACTIF,ETUDIANT,NOUVEAU
236,7616.044776231625,5,9,4,0,1,3,0,2,2,ACTIF,CADRE,RISQUE
224,5883.263924134778,6,4,4,2,2,2,3,2,0,INACTIF,OUVRIER,FIDELISE
203,7897.065254242374,1,6,2,4,0,2,3,1,3,INACTIF,OUVRIER,FIDELISE
86,7096.119746704684,6,3,4,0,0,1,2,0,1,INACTIF,CADRE,RISQUE
150,3146.6563418598735,5,9,3,4,2,2,1,0,2,INACTIF,CADRE,NOUVEAU
235,5295.733883518597,7,9,1,0,0,0,1,0,3,ACTIF,OUVRIER,RISQUE
89,7479.898079937085,2,2,1,4,5,4,3,0,3,ACTIF,CADRE,RISQUE
22,3055.6478696979752,2,6,0,0,2,3,1,1,1,INACTIF,OUVRIER,FIDELISE
92,6339.421640717353,3,9,0,3,2,3,0,2,3,ACTIF,OUVRIER,FIDELISE
29,5421.527052602512,2,0,2,0,7,3,4,1,3,ACTIF,OUVRIER,FIDELISE
13,1990.422515755226,4,5,2,3,4,4,2,0,2,ACTIF,ETUDIANT,RISQUE
210,5739.318609037867,3,1,3,1,6,2,0,2,3,INACTIF,CADRE,FIDELISE
2,3825.0639677469344,5,1,0,1,2,1,0,1,1,INACTIF,CADRE,RISQUE
29,3164.6964357671477,5,7,1,0,6,0,0,0,3,ACTIF,OUVRIER,RISQUE
213,5518.281351645265,5,2,3,3,3,3,1,1,0,INACTIF,ETUDIANT,FIDELISE
207,1638.2941214939865,7,8,0,3,0,0,4,0,3,ACTIF,CADRE,RISQUE
180,4151.419414830236,4,3,3,2,6,2,2,1,3,ACTIF,CADRE,FIDELISE
27,10602.348505005295,4,5,4,2,4,1,3,1,3,INACTIF,ETUDIANT,RISQUE
50,6800.444786813887,3,0,4,4,6,3,0,1,3,INACTIF,CADRE,RISQUE
95,3737.1501876652937,6,9,3,2,1,2,0,0,2,ACTIF,CADRE,FIDELISE
207,8308.331880200793,4,9,0,0,6,1,0,2,2,ACTIF,CADRE,RISQUE
151,3515.9128784457325,5,2,4,2,6,3,3,2,0,ACTIF,ETUDIANT,RISQUE
88,4392.609693729055,5,3,4,2,3,2,1,0,2,ACTIF,ETUDIANT,FIDELISE
44,3202.2971801414237,7,4,3,0,2,0,1,2,1,INACTIF,OUVRIER,NOUVEAU
205,6012.159757332041,3,0,4,0,1,4,4,2,2,INACTIF,OUVRIER,FIDELISE
22,8237.259244194256,7,3,1,4,6,3,1,1,2,INACTIF,OUVRIER,NOUVEAU
171,3501.987534880287,3,4,4,3,1,1,1,1,2,INACTIF,CADRE,RISQUE
165,1379.1139251818222,6,3,3,2,1,1,2,0,1,ACTIF,OUVRIER,NOUVEAU
189,7681.933349038839,6,9,4,1,1,4,2,0,0,ACTIF,OUVRIER,FIDELISE
97,8607.601002175361,3,9,4,3,7,4,1,1,3,INACTIF,OUVRIER,RISQUE
184,1509.8390671705338,5,6,2,0,4,2,2,0,1,ACTIF,OUVRIER,NOUVEAU
3,6420.108682892888,4,7,3,2,4,4,4,0,1,INACTIF,OUVRIER,FIDELISE
191,5953.010704230577,7,7,3,4,1,3,1,2,2,ACTIF,CADRE,NOUVEAU
118,3925.0493902244907,6,2,2,1,3,4,2,0,2,INACTIF,ETUDIANT,FIDELISE
19,2711.288666661534,4,4,2,3,7,3,3,0,0,INACTIF,CADRE,RISQUE
23,7483.500690893112,3,9,1,2,0,0,2,1,2,ACTIF,ETUDIANT,FIDELISE
157,5858.14106291439,4,7,4,0,5,4,2,0,1,INACTIF,OUVRIER,NOUVEAU
30,6008.852914853442,3,6,0,3,0,0,3,1,2,INACTIF,CADRE,RISQUE
39,4256.461294333598,10,8,0,1,4,1,4,0,2,INACTIF,OUVRIER,RISQUE
108,3896.181591100085,4,9,2,0,3,4,3,2,0,ACTIF,CADRE,FIDELISE
111,1000.0,1,6,3,1,3,1,4,1,1,ACTIF,CADRE,RISQUE
25,5043.943940430242,3,1,3,2,2,0,3,0,1,INACTIF,OUVRIER,NOUVEAU
128,8377.652758908445,4,3,1,3,7,1,4,0,3,INACTIF,OUVRIER,RISQUE
229,3719.4911599026927,4,7,0,4,7,0,4,2,3,INACTIF,ETUDIANT,FIDELISE
111,2455.1706114665203,4,8,3,2,4,2,0,0,0,ACTIF,OUVRIER,FIDELISE
136,6371.329132914004,5,6,1,2,3,0,0,2,1,INACTIF,ETUDIANT,RISQUE
106,6740.159996892672,5,4,1,4,3,2,2,1,1,ACTIF,OUVRIER,NOUVEAU
186,4328.188078637648,7,0,2,4,0,1,3,1,2,INACTIF,ETUDIANT,RISQUE
144,4802.471070600716,5,8,0,0,3,0,4,0,0,ACTIF,CADRE,RISQUE
72,6027.806234437518,11,5,1,1,3,2,0,1,0,INACTIF,CADRE,FIDELISE
129,5188.901062741346,4,1,1,2,6,0,2,2,3,INACTIF,OUVRIER,RISQUE
108,7500.258671507963,3,9,1,0,1,3,2,2,3,INACTIF,CADRE,NOUVEAU
5,10374.48515184844,4,9,0,0,6,3,2,0,2,INACTIF,OUVRIER,NOUVEAU
